time,altp,temp,p,gx,gy,gz,ax,ay,az,vz,alt,lat,lon
0.002164780451329437,1.333340399158219e-15,14.999985953194766,1013.2497457835225,8.96422559502283e-41,9.01547172451331e-41,-9.012347173989677e-52,3.542921555348476e-27,8.900149329062247e-11,1.0172917233356769e-09,1.2392665786978648e-12,1.333340399158219e-15,0.0,0.0
0.002164780451329437,1.333340399158219e-15,14.999985953194766,1013.2497457835225,8.96422559502283e-41,9.01547172451331e-41,-9.012347173989677e-52,3.542921555348476e-27,8.900149329062247e-11,1.0172917233356769e-09,1.2392665786978648e-12,1.333340399158219e-15,0.0,0.0
0.004329560902658881,-4.540131136581112e-15,14.999971906389533,1013.2494915670449,-3.052390804703357e-40,-3.0698405233405385e-40,3.0687765887947084e-51,-1.2063932419701064e-26,-3.030572321562279e-10,-3.4639600142757697e-09,-4.219802223065222e-12,-4.540131136581112e-15,0.0,0.0
0.004329560902658874,-4.540131136581098e-15,14.999971906389533,1013.2494915670449,-3.0523908047033485e-40,-3.06984052334053e-40,3.0687765887946995e-51,-1.2063932419701033e-26,-3.0305723215622706e-10,-3.46396001427576e-09,-4.219802223065209e-12,-4.540131136581098e-15,0.0,0.0
0.004329560902658874,-4.540131136581098e-15,14.999971906389533,1013.2494915670449,-3.0523908047033485e-40,-3.06984052334053e-40,3.0687765887946995e-51,-1.2063932419701033e-26,-3.0305723215622706e-10,-3.46396001427576e-09,-4.219802223065209e-12,-4.540131136581098e-15,0.0,0.0
0.004965263958317076,-4.592088516616153e-15,14.99996778144606,1013.2494169145824,-3.087322445284748e-40,-3.1049718589605688e-40,3.103895748719836e-51,-1.2201992379334626e-26,-3.065254270849247e-10,-3.503601663706945e-09,-4.268093750596212e-12,-4.592088516616153e-15,0.0,0.0
0.004965263958317076,-4.592088516616153e-15,14.99996778144606,1013.2494169145824,-3.087322445284748e-40,-3.1049718589605688e-40,3.103895748719836e-51,-1.2201992379334626e-26,-3.065254270849247e-10,-3.503601663706945e-09,-4.268093750596212e-12,-4.592088516616153e-15,0.0,0.0
0.004965263958317076,-4.592088516616153e-15,14.99996778144606,1013.2494169145824,-3.087322445284748e-40,-3.1049718589605688e-40,3.103895748719836e-51,-1.2201992379334626e-26,-3.065254270849247e-10,-3.503601663706945e-09,-4.268093750596212e-12,-4.592088516616153e-15,0.0,0.0
0.008863469649505143,4.7385366673354454e-14,14.999942486808834,1013.248959136927,3.1857814930905804e-39,3.203993771350726e-39,-3.20288334244341e-50,1.259113104958858e-25,3.1630095335855736e-09,3.615336440301585e-08,4.4042092532938765e-11,4.7385366673354454e-14,0.0,0.0
0.008863469649505143,4.7385366673354454e-14,14.999942486808834,1013.248959136927,3.1857814930905804e-39,3.203993771350726e-39,-3.20288334244341e-50,1.259113104958858e-25,3.1630095335855736e-09,3.615336440301585e-08,4.4042092532938765e-11,4.7385366673354454e-14,0.0,0.0
0.008863469649505143,4.7385366673354454e-14,14.999942486808834,1013.248959136927,3.1857814930905804e-39,3.203993771350726e-39,-3.20288334244341e-50,1.259113104958858e-25,3.1630095335855736e-09,3.615336440301585e-08,4.4042092532938765e-11,4.7385366673354454e-14,0.0,0.0
