Tempo,Empuxo,Pressao
62921,-104.142860,0.000000
62947,-100.519485,0.000000
62973,-92.103897,0.000000
62999,-84.974030,0.000000
63025,-98.532471,0.000000
63051,-69.311691,0.000000
63076,-95.727280,0.000000
63102,-83.922081,0.000000
63130,-94.558449,0.000000
63156,-92.805199,0.000000
63182,-96.311691,0.000000
63207,-99.233772,0.000000
63233,-73.051949,0.000000
63259,-86.376625,0.000000
63285,-84.389610,0.000000
63310,-100.051949,0.000000
63336,-73.987015,0.000000
63362,-91.753250,0.000000
63387,-88.012993,0.000000
63413,-94.441559,0.000000
63439,-88.948059,0.000000
63465,-111.740265,0.000000
63490,-83.220779,0.000000
63516,-93.155846,0.000000
63542,-90.116890,0.000000
63568,-95.844162,0.000000
63593,-77.610390,0.000000
63621,-99.350655,0.000000
63647,-67.909096,0.000000
63673,-65.688316,0.000000
63701,-91.753250,0.000000
63729,-76.324677,0.000000
63755,-76.090912,0.000000
63781,-84.857147,0.000000
63807,-95.610390,0.000000
63832,-91.051949,0.000000
63858,-72.467537,0.000000
63884,-97.129875,0.000000
63910,-99.935066,0.000000
63935,-98.883118,0.000000
63961,-77.961044,0.000000
63987,-84.857147,0.000000
64012,-91.402603,0.000000
64038,-58.441559,0.000000
64064,-82.870132,0.000000
64089,-93.740265,0.000000
64115,-65.922081,0.000000
64143,-95.025978,0.000000
64169,-99.000008,0.000000
64195,-78.428574,0.000000
64221,-84.974030,0.000000
64246,-86.844162,0.000000
64272,-96.077927,0.000000
64298,-95.259743,0.000000
64324,-113.610397,0.000000
64350,-98.181824,0.000000
64376,-85.675331,0.000000
64402,-87.311691,0.000000
64428,-76.090912,0.000000
64453,-109.402603,0.000000
64479,-76.207794,0.000000
64510,-71.181824,0.000000
64537,-103.090912,0.000000
64562,-70.597404,0.000000
64588,-83.103897,0.000000
64614,-110.922081,0.000000
64642,-86.961044,0.000000
64668,-81.350655,0.000000
64694,-100.285721,0.000000
64720,-86.727280,0.000000
64746,-77.961044,0.000000
64772,-92.220779,0.000000
64797,-74.571434,0.000000
64823,-97.831169,0.000000
64849,-88.246758,0.000000
64875,-87.428574,0.000000
64901,-92.220779,0.000000
64927,-99.116890,0.000000
64952,-80.766235,0.000000
64978,-100.051949,0.000000
65004,-109.870132,0.000000
65030,-103.792213,0.000000
65056,-73.168831,0.000000
65082,-87.896111,0.000000
65108,-95.376625,0.000000
65134,-94.792213,0.000000
65161,-108.584419,0.000000
65187,-94.558449,0.000000
65213,-95.610390,0.000000
65239,-107.766235,0.000000
65265,-90.818184,0.000000
65295,-95.727280,0.000000
65322,-88.129875,0.000000
65348,-92.220779,0.000000
65374,-69.662338,0.000000
65399,-74.337662,0.000000
65425,-65.103897,0.000000
65451,-88.129875,0.000000
65477,-71.415588,0.000000
65503,-81.467537,0.000000
65528,-114.662346,0.000000
65554,-114.311691,0.000000
65580,-75.038963,0.000000
65606,-93.857147,0.000000
65632,-92.220779,0.000000
65658,-69.662338,0.000000
65682,-97.597404,0.000000
65708,-101.922081,0.000000
65734,-68.610390,0.000000
65760,-85.909096,0.000000
65785,-96.077927,0.000000
65811,-100.402603,0.000000
65837,-77.376625,0.000000
65863,-86.844162,0.000000
65889,-100.285721,0.000000
65914,-95.727280,0.000000
65940,-70.597404,0.000000
65966,-92.337669,0.000000
65992,-77.961044,0.000000
66018,-85.207794,0.000000
66044,-94.909096,0.000000
66070,-75.740265,0.000000
66100,-71.298706,0.000000
66127,-88.714287,0.000000
66153,-110.454552,0.000000
66181,-98.883118,0.000000
66207,-73.753250,0.000000
66232,-105.545456,0.000000
66258,-80.766235,0.000000
66284,-69.896103,0.000000
66310,-110.571434,0.000000
66336,-84.974030,0.000000
66362,-75.740265,0.000000
66388,-122.610397,0.000000
66413,-99.701302,0.000000
66439,-85.675331,0.000000
66465,-92.454552,0.000000
66491,-99.116890,0.000000
66517,-89.064941,0.000000
66543,-102.389618,0.000000
66568,-81.000000,0.000000
66594,-85.090912,0.000000
66620,-97.129875,0.000000
66646,-114.194809,0.000000
66672,-70.714287,0.000000
66700,-89.883118,0.000000
66726,-68.727272,0.000000
66751,-74.220779,0.000000
66777,-90.233772,0.000000
66803,-80.181824,0.000000
66829,-96.428574,0.000000
66855,-77.610390,0.000000
66885,-113.727280,0.000000
66912,-93.740265,0.000000
66938,-106.831177,0.000000
66964,-91.987015,0.000000
66989,-101.922081,0.000000
67015,-78.896111,0.000000
67041,-89.766235,0.000000
67067,-113.610397,0.000000
67093,-99.350655,0.000000
67119,-60.194809,0.000000
67144,-97.480522,0.000000
67170,-87.662338,0.000000
67198,-87.662338,0.000000
67224,-100.285721,0.000000
67249,-93.272728,0.000000
67275,-95.025978,0.000000
67301,-94.090912,0.000000
67327,-105.077927,0.000000
67352,-92.688316,0.000000
67378,-90.116890,0.000000
67404,-97.363640,0.000000
67429,-102.623383,0.000000
67455,-78.896111,0.000000
67481,-106.012993,0.000000
67506,-100.402603,0.000000
67532,-91.285721,0.000000
67558,-113.142860,0.000000
67583,-99.584419,0.000000
67609,-95.493507,0.000000
67635,-107.298706,0.000000
67663,-94.207794,0.000000
67692,-93.389610,0.000000
67725,-101.337669,0.000000
67751,-99.467537,0.000000
67777,-96.896111,0.000000
67803,-104.025978,0.000000
67828,-117.000008,0.000000
67854,-88.246758,0.000000
67879,-84.623383,0.000000
67905,-83.454552,0.000000
67931,-90.233772,0.000000
67956,-77.493507,0.000000
67982,-98.415588,0.000000
68008,-117.116890,0.000000
68033,-102.857147,0.000000
68059,-103.324677,0.000000
68085,-94.558449,0.000000
68111,-100.987015,0.000000
68136,-80.415588,0.000000
68162,-100.870132,0.000000
68188,-129.857147,0.000000
68215,-113.493507,0.000000
68241,-114.896111,0.000000
68267,-112.207794,0.000000
68293,-97.948059,0.000000
68319,-109.285721,0.000000
68345,-110.454552,0.000000
68370,-86.259743,0.000000
68396,-100.285721,0.000000
68424,-102.623383,0.000000
68453,-96.428574,0.000000
68479,-115.246758,0.000000
68505,-98.181824,0.000000
68531,-112.441566,0.000000
68557,-95.493507,0.000000
68582,-106.246758,0.000000
68608,-100.402603,0.000000
68634,-109.051949,0.000000
68660,-86.493507,0.000000
68686,-111.389618,0.000000
68714,-90.467537,0.000000
68740,-109.168839,0.000000
68765,-111.506500,0.000000
68791,-109.285721,0.000000
68817,-109.402603,0.000000
68843,-107.415588,0.000000
68869,-100.168839,0.000000
68895,-103.441559,0.000000
68921,-94.207794,0.000000
68947,-109.519485,0.000000
68972,-97.948059,0.000000
68998,-93.155846,0.000000
69024,-106.597404,0.000000
69050,-114.077927,0.000000
69076,-97.831169,0.000000
69102,-92.103897,0.000000
69128,-79.831169,0.000000
69154,-89.064941,0.000000
69180,-105.545456,0.000000
69210,-96.662338,0.000000
69244,-111.272728,0.000000
69270,-97.948059,0.000000
69296,-83.220779,0.000000
69322,-107.766235,0.000000
69348,-108.818184,0.000000
69373,-86.025978,0.000000
69399,-105.545456,0.000000
69425,-126.350655,0.000000
69451,-92.454552,0.000000
69477,-107.415588,0.000000
69503,-101.220779,0.000000
69529,-98.415588,0.000000
69555,-98.532471,0.000000
69581,-113.493507,0.000000
69607,-107.298706,0.000000
69632,-94.207794,0.000000
69658,-126.467537,0.000000
69684,-106.597404,0.000000
69710,-103.792213,0.000000
69738,-118.051956,0.000000
69764,-116.532471,0.000000
69790,-108.701302,0.000000
69816,-111.038963,0.000000
69842,-69.311691,0.000000
69868,-98.064941,0.000000
69894,-102.623383,0.000000
69920,-80.415588,0.000000
69946,-113.727280,0.000000
69972,-115.831177,0.000000
69997,151.831177,0.000000
70028,-118.636368,0.000000
70055,-112.090912,0.000000
70081,-101.922081,0.000000
70107,-93.857147,0.000000
70133,-85.558441,0.000000
70159,-95.376625,0.000000
70184,-103.675331,0.000000
70210,-104.727280,0.000000
70238,-112.207794,0.000000
70264,-120.740265,0.000000
70290,-91.636368,0.000000
70316,-108.584419,0.000000
70341,-107.415588,0.000000
70367,-91.636368,0.000000
70393,-103.207794,0.000000
70419,-96.662338,0.000000
70445,-125.532471,0.000000
70471,-95.142860,0.000000
70497,-115.714287,0.000000
70522,-76.675331,0.000000
70548,-110.103897,0.000000
70574,-115.480522,0.000000
70600,-105.779228,0.000000
70626,-117.000008,0.000000
70652,-117.000008,0.000000
70677,-89.649353,0.000000
70703,-99.116890,0.000000
70731,-100.519485,0.000000
70757,-111.155846,0.000000
70783,-113.844162,0.000000
70814,-121.675331,0.000000
70841,-86.727280,0.000000
70867,-93.272728,0.000000
70893,-113.610397,0.000000
70918,-114.545456,0.000000
70944,-109.636368,0.000000
70970,-115.948059,0.000000
70996,-122.844162,0.000000
71021,-80.181824,0.000000
71047,-89.649353,0.000000
71073,-107.649353,0.000000
71099,-113.727280,0.000000
71125,-108.467537,0.000000
71151,-106.948059,0.000000
71176,-111.038963,0.000000
71202,-109.987015,0.000000
71230,-100.987015,0.000000
71256,-118.636368,0.000000
71282,-83.454552,0.000000
71307,-108.000008,0.000000
71333,-102.272728,0.000000
71359,-110.805199,0.000000
71385,-109.753250,0.000000
71410,-110.805199,0.000000
71436,-110.103897,0.000000
71462,-97.948059,0.000000
71487,-113.025978,0.000000
71513,-103.909096,0.000000
71539,-104.493507,0.000000
71564,-99.000008,0.000000
71593,-113.727280,0.000000
71621,-96.428574,0.000000
71647,-115.012993,0.000000
71673,-129.857147,0.000000
71699,-123.779228,0.000000
71726,-119.337669,0.000000
71752,-113.142860,0.000000
71778,-119.454552,0.000000
71804,-123.896111,0.000000
71829,-100.870132,0.000000
71855,-91.168839,0.000000
71881,-129.623383,0.000000
71906,-78.779221,0.000000
71932,-119.454552,0.000000
71958,-98.649353,0.000000
71983,-114.896111,0.000000
72009,-99.818184,0.000000
72035,-110.220787,0.000000
72061,-105.194809,0.000000
72086,-101.220779,0.000000
72112,-115.363640,0.000000
72138,-103.675331,0.000000
72164,-95.727280,0.000000
72190,-122.142860,0.000000
72218,-108.350655,0.000000
72244,-105.077927,0.000000
72269,-114.311691,0.000000
72295,-103.558449,0.000000
72321,-93.506500,0.000000
72347,-115.246758,0.000000
72373,-117.233772,0.000000
72403,-117.584419,0.000000
72430,-135.701309,0.000000
72456,-94.324677,0.000000
72482,-113.376625,0.000000
72508,-118.402603,0.000000
72534,-107.883118,0.000000
72559,-104.376625,0.000000
72585,-108.584419,0.000000
72611,-88.714287,0.000000
72637,-97.480522,0.000000
72663,-115.948059,0.000000
72689,-95.259743,0.000000
72714,-112.558449,0.000000
72742,-109.987015,0.000000
72768,-111.272728,0.000000
72794,-109.636368,0.000000
72820,-118.636368,0.000000
72846,-137.220779,0.000000
72872,-127.636368,0.000000
72898,-95.259743,0.000000
72924,-121.441566,0.000000
72949,-106.597404,0.000000
72975,-118.870132,0.000000
73001,-92.220779,0.000000
73027,-130.090912,0.000000
73053,-108.701302,0.000000
73078,-128.688324,0.000000
73104,-110.220787,0.000000
73130,-117.116890,0.000000
73156,-113.727280,0.000000
73185,-116.532471,0.000000
73213,-136.168839,0.000000
73241,-100.402603,0.000000
73267,-148.558441,0.000000
73293,-100.402603,0.000000
73319,-117.116890,0.000000
73345,-141.194809,0.000000
73371,-98.415588,0.000000
73396,-118.636368,0.000000
73422,-123.428574,0.000000
73448,-109.987015,0.000000
73474,-108.818184,0.000000
73500,-103.675331,0.000000
73525,-110.922081,0.000000
73551,-121.090912,0.000000
73577,-119.805199,0.000000
73603,-104.610397,0.000000
73629,-116.532471,0.000000
73655,-132.779221,0.000000
73680,-113.610397,0.000000
73706,-113.259743,0.000000
73734,-127.753250,0.000000
73760,-98.532471,0.000000
73786,-114.077927,0.000000
73812,-117.116890,0.000000
73837,-131.610397,0.000000
73863,-111.506500,0.000000
73889,-114.779228,0.000000
73915,-95.142860,0.000000
73941,-95.025978,0.000000
73969,-106.597404,0.000000
73998,-104.376625,0.000000
74024,-105.311691,0.000000
74050,-97.714287,0.000000
74076,-90.467537,0.000000
74101,-107.064941,0.000000
74127,-87.545456,0.000000
74153,-116.766235,0.000000
74179,-107.766235,0.000000
74205,-139.909103,0.000000
74233,-102.623383,0.000000
74259,-120.857147,0.000000
74285,-120.038963,0.000000
74310,-115.012993,0.000000
74336,-122.025978,0.000000
74362,-83.103897,0.000000
74388,-102.272728,0.000000
74414,-102.740265,0.000000
74440,-127.285721,0.000000
74465,-100.519485,0.000000
74491,-97.948059,0.000000
74517,-109.870132,0.000000
74543,-107.415588,0.000000
74569,-117.116890,0.000000
74595,-125.883125,0.000000
74620,-96.779228,0.000000
74646,-87.077927,0.000000
74672,-77.727272,0.000000
74698,-69.428574,0.000000
74726,-70.480522,0.000000
74754,-107.064941,0.000000
74783,-117.350655,0.000000
74809,-85.207794,0.000000
74835,-113.610397,0.000000
74861,-126.935066,0.000000
74886,-98.415588,0.000000
74912,-99.000008,0.000000
74938,-119.571434,0.000000
74964,-128.103897,0.000000
74990,-115.129875,0.000000
75016,-108.467537,0.000000
75041,-117.584419,0.000000
75067,-95.493507,0.000000
75093,-106.480522,0.000000
75119,-98.532471,0.000000
75145,-90.116890,0.000000
75171,-116.064941,0.000000
75196,-107.298706,0.000000
75224,-79.597404,0.000000
75250,-125.766235,0.000000
75276,-115.597404,0.000000
75301,-113.376625,0.000000
75327,-117.467537,0.000000
75353,-97.246758,0.000000
75379,-119.103897,0.000000
75404,-118.051956,0.000000
75430,-101.805199,0.000000
75456,-92.688316,0.000000
75481,-93.155846,0.000000
75507,-123.545456,0.000000
75533,-110.220787,0.000000
75563,-64.168831,0.000000
75590,-26.064936,0.000000
75615,-24.779222,0.000000
75641,-71.181824,0.000000
75667,-23.376625,0.000000
75693,17.532469,0.000000
75718,14.376624,0.000000
75746,-18.935066,0.000000
75772,-41.493507,0.000000
75798,-72.000000,0.000000
75823,-72.818184,0.000000
75849,-78.779221,0.000000
75875,-119.220787,0.000000
75900,-121.675331,0.000000
75926,-88.129875,0.000000
75952,-80.766235,0.000000
75977,-88.363640,0.000000
76003,-94.675331,0.000000
76029,-114.311691,0.000000
76054,-108.584419,0.000000
76080,-101.220779,0.000000
76106,-99.818184,0.000000
76132,-69.311691,0.000000
76157,-62.181820,0.000000
76183,-71.415588,0.000000
76209,-98.298706,0.000000
76236,-126.935066,0.000000
76262,-114.311691,0.000000
76288,-104.844162,0.000000
76314,-110.220787,0.000000
76342,-89.415588,0.000000
76371,-75.623383,0.000000
76397,-105.428574,0.000000
76423,-72.584419,0.000000
76448,-110.688316,0.000000
76474,-103.675331,0.000000
76500,-125.883125,0.000000
76526,-38.337666,0.000000
76552,-58.909092,0.000000
76578,-51.428574,0.000000
76603,-86.259743,0.000000
76629,-43.480522,0.000000
76655,-84.389610,0.000000
76681,-71.298706,0.000000
76707,-84.740265,0.000000
76735,-109.168839,0.000000
76761,-84.740265,0.000000
76787,-119.571434,0.000000
76812,-110.805199,0.000000
76838,-93.857147,0.000000
76864,-101.571434,0.000000
76890,-86.259743,0.000000
76916,-102.506500,0.000000
76942,-95.493507,0.000000
76968,-97.012993,0.000000
76993,-25.012987,0.000000
77019,-4.909091,0.000000
77045,-14.610390,0.000000
77071,-15.077923,0.000000
77097,-13.207792,0.000000
77123,-18.116884,0.000000
77153,-70.012993,0.000000
77180,-75.389610,0.000000
77206,-108.467537,0.000000
77231,-85.792213,0.000000
77259,-93.740265,0.000000
77285,-114.077927,0.000000
77311,-100.402603,0.000000
77337,-124.831177,0.000000
77363,-95.493507,0.000000
77389,-88.129875,0.000000
77414,-107.883118,0.000000
77440,-106.831177,0.000000
77466,-65.922081,0.000000
77492,-30.974028,0.000000
77518,-25.714287,0.000000
77544,-24.545456,0.000000
77569,-49.792210,0.000000
77595,-99.584419,0.000000
77621,-85.909096,0.000000
77647,-115.480522,0.000000
77673,-109.168839,0.000000
77699,-113.142860,0.000000
77724,-79.948051,0.000000
77752,-101.688316,0.000000
77778,-80.181824,0.000000
77804,-96.662338,0.000000
77830,-102.740265,0.000000
77856,-102.155846,0.000000
77882,-115.714287,0.000000
77908,-126.233772,0.000000
77938,-100.987015,0.000000
77965,-114.779228,0.000000
77990,-85.090912,0.000000
78016,-71.298706,0.000000
78042,-43.597404,0.000000
78068,-31.792210,0.000000
78094,-39.272728,0.000000
78120,-32.961040,0.000000
78145,-23.961040,0.000000
78171,10.987014,0.000000
78197,-7.948052,0.000000
78223,-17.649351,0.000000
78249,-19.987013,0.000000
78277,-42.194805,0.000000
78303,-19.051949,0.000000
78328,-71.181824,0.000000
78354,-57.272728,0.000000
78380,-67.090912,0.000000
78406,-72.467537,0.000000
78432,-75.857147,0.000000
78457,-94.792213,0.000000
78483,-75.155846,0.000000
78509,-95.727280,0.000000
78535,-52.831169,0.000000
78561,-68.610390,0.000000
78586,-87.428574,0.000000
78612,-92.688316,0.000000
78638,-70.129875,0.000000
78664,-82.168831,0.000000
78690,-65.571434,0.000000
78719,-65.688316,0.000000
78747,-106.831177,0.000000
78773,-75.623383,0.000000
78798,-73.402603,0.000000
78824,-78.545456,0.000000
78849,-92.337669,0.000000
78875,-92.688316,0.000000
78901,-74.571434,0.000000
78927,-70.597404,0.000000
78953,-82.051949,0.000000
78979,-79.012993,0.000000
79004,-97.597404,0.000000
79030,-103.090912,0.000000
79056,-86.727280,0.000000
79082,-77.376625,0.000000
79108,-65.103897,0.000000
79134,-73.168831,0.000000
79159,-44.883118,0.000000
79185,-24.311689,0.000000
79211,-50.376625,0.000000
79237,-38.688313,0.000000
79263,-47.571430,0.000000
79290,-69.194809,0.000000
79316,-58.090912,0.000000
79342,-85.675331,0.000000
79367,-70.012993,0.000000
79393,-82.402603,0.000000
79419,-64.753250,0.000000
79445,-77.961044,0.000000
79470,-83.688316,0.000000
79496,-88.246758,0.000000
79526,-85.675331,0.000000
79553,-73.051949,0.000000
79578,-58.675327,0.000000
79604,-67.090912,0.000000
79630,-59.142860,0.000000
79656,-69.194809,0.000000
79681,-41.142860,0.000000
79707,-23.493507,0.000000
79733,-41.493507,0.000000
79758,-58.909092,0.000000
79784,-88.480522,0.000000
79812,-85.909096,0.000000
79838,-80.181824,0.000000
79864,-58.207794,0.000000
79889,-50.844158,0.000000
79915,-68.025978,0.000000
79941,-59.493507,0.000000
79966,-34.831169,0.000000
79992,-48.155846,0.000000
80018,-30.272728,0.000000
80043,-50.376625,0.000000
80069,-52.363640,0.000000
80095,-52.012989,0.000000
80120,-37.519482,0.000000
80146,2.220779,0.000000
80172,-23.727274,0.000000
80197,-27.935066,0.000000
80223,-42.662338,0.000000
80249,-88.129875,0.000000
80275,-50.376625,0.000000
80300,-67.207794,0.000000
80334,-41.610390,0.000000
80360,-20.454546,0.000000
80385,-34.831169,0.000000
80411,-6.545455,0.000000
80437,-10.753247,0.000000
80463,21.857143,0.000000
80489,-12.155845,0.000000
80515,-12.740260,0.000000
80541,-35.181820,0.000000
80566,-23.610390,0.000000
80592,-22.324677,0.000000
80618,-46.285717,0.000000
80644,-63.116886,0.000000
80670,-33.545456,0.000000
80696,-37.870132,0.000000
80721,-3.506494,0.000000
80747,-10.987014,0.000000
80773,10.285715,0.000000
80799,-16.363638,0.000000
80827,0.233766,0.000000
80853,-34.948051,0.000000
80878,-50.142860,0.000000
80904,-54.584419,0.000000
80930,-43.831169,0.000000
80956,-60.194809,0.000000
80982,-68.025978,0.000000
81008,-74.571434,0.000000
81033,-77.493507,0.000000
81059,-43.714287,0.000000
81085,-68.025978,0.000000
81116,-84.038963,0.000000
81142,-70.831169,0.000000
81168,-95.025978,0.000000
81194,-82.987015,0.000000
81219,-111.740265,0.000000
81245,-120.506500,0.000000
81271,-89.181824,0.000000
81297,-81.350655,0.000000
81323,-84.857147,0.000000
81351,-84.740265,0.000000
81377,-81.701302,0.000000
81402,-84.623383,0.000000
81428,-72.818184,0.000000
81454,-65.805199,0.000000
81480,-84.506500,0.000000
81506,-67.675331,0.000000
81531,-86.493507,0.000000
81557,-82.636368,0.000000
81583,-95.610390,0.000000
81609,-94.090912,0.000000
81635,-101.688316,0.000000
81661,-82.285721,0.000000
81687,-74.337662,0.000000
81712,-61.129871,0.000000
81738,-57.038963,0.000000
81764,-30.623379,0.000000
81790,-67.909096,0.000000
81816,-5.142858,0.000000
81842,19.753248,0.000000
81870,-17.883118,0.000000
81900,24.077923,0.000000
81927,-20.688313,0.000000
81952,-41.844158,0.000000
81978,-80.532471,0.000000
82004,-62.883118,0.000000
82030,-85.207794,0.000000
82056,-100.987015,0.000000
82082,-88.012993,0.000000
82108,-102.506500,0.000000
82133,-96.428574,0.000000
82159,-95.493507,0.000000
82185,-100.402603,0.000000
82211,-88.831169,0.000000
82237,-125.766235,0.000000
82263,-112.090912,0.000000
82294,-106.831177,0.000000
82319,-109.987015,0.000000
82345,-105.194809,0.000000
82373,-95.376625,0.000000
82399,-90.350655,0.000000
82425,-87.194809,0.000000
82451,-100.987015,0.000000
82477,-109.987015,0.000000
82503,-122.025978,0.000000
82528,-105.077927,0.000000
82554,-115.480522,0.000000
82580,-109.519485,0.000000
82606,-117.701302,0.000000
82632,-128.805206,0.000000
82658,-114.662346,0.000000
82687,-120.623383,0.000000
82715,-106.831177,0.000000
82742,-121.558449,0.000000
82768,-102.857147,0.000000
82793,-115.012993,0.000000
82819,-124.948059,0.000000
82845,-92.220779,0.000000
82873,-104.142860,0.000000
82899,-127.168839,0.000000
82925,-121.090912,0.000000
82951,-131.844162,0.000000
82977,-100.051949,0.000000
83003,-112.792213,0.000000
83029,-126.000008,0.000000
83055,-130.675323,0.000000
83081,-125.649353,0.000000
83107,-125.415588,0.000000
83133,-121.090912,0.000000
83159,-96.662338,0.000000
83185,-116.883118,0.000000
83210,-110.922081,0.000000
83236,-106.012993,0.000000
83262,-106.831177,0.000000
83288,-144.116882,0.000000
83314,-108.000008,0.000000
83340,-114.662346,0.000000
83367,-134.298706,0.000000
83393,-127.987015,0.000000
83419,-111.623383,0.000000
83445,-108.701302,0.000000
83473,-96.194809,0.000000
83501,-115.948059,0.000000
83528,-116.181824,0.000000
83553,-117.818184,0.000000
83579,-137.337662,0.000000
83605,-143.298706,0.000000
83630,-161.064941,0.000000
83656,-64.870132,0.000000
83682,-84.272728,0.000000
83707,-136.402603,0.000000
83733,-137.688324,0.000000
83759,-152.649353,0.000000
83784,-124.129875,0.000000
83810,-111.974030,0.000000
83836,-117.350655,0.000000
83862,-129.857147,0.000000
83886,-131.142868,0.000000
83912,-151.597412,0.000000
83938,-148.207794,0.000000
83964,-124.597404,0.000000
83989,-144.116882,0.000000
84015,-137.922089,0.000000
84041,-121.792213,0.000000
84066,-138.974030,0.000000
84092,-124.363640,0.000000
84118,-97.246758,0.000000
84143,-138.623383,0.000000
84169,-147.038971,0.000000
84195,-138.272736,0.000000
84221,-126.350655,0.000000
84246,-140.259750,0.000000
84274,-150.311691,0.000000
84303,-123.428574,0.000000
84329,-114.311691,0.000000
84355,-128.103897,0.000000
84379,-129.038971,0.000000
84405,-134.298706,0.000000
84431,-96.311691,0.000000
84457,-132.428574,0.000000
84482,-130.090912,0.000000
84508,-155.571442,0.000000
84534,-119.220787,0.000000
84560,-131.610397,0.000000
84586,-112.792213,0.000000
84612,351.233765,0.000000
84637,-136.168839,0.000000
84663,-129.506500,0.000000
84689,-120.857147,0.000000
84715,-113.259743,0.000000
84741,-135.584427,0.000000
84767,-119.103897,0.000000
84793,-127.636368,0.000000
84818,-115.714287,0.000000
84844,-117.467537,0.000000
84872,-124.948059,0.000000
84898,-110.454552,0.000000
84924,-132.077927,0.000000
84950,-131.376633,0.000000
84976,-118.870132,0.000000
85002,-131.259750,0.000000
85027,-133.948059,0.000000
85053,-127.402603,0.000000
85084,-124.948059,0.000000
85111,-117.467537,0.000000
85137,-128.688324,0.000000
85162,-135.467545,0.000000
85188,-141.662338,0.000000
85214,-120.740265,0.000000
85240,-115.831177,0.000000
85266,-120.038963,0.000000
85292,-114.896111,0.000000
85318,-113.610397,0.000000
85343,-144.467545,0.000000
85368,-103.324677,0.000000
85394,-129.506500,0.000000
85420,-111.038963,0.000000
85445,-114.077927,0.000000
85471,-133.129883,0.000000
85497,-164.571442,0.000000
85523,-128.922089,0.000000
85549,-124.480522,0.000000
85575,-147.974030,0.000000
85601,-141.779221,0.000000
85626,-130.324677,0.000000
85652,-124.948059,0.000000
85678,-136.168839,0.000000
85704,-122.025978,0.000000
85730,-134.532471,0.000000
85755,-139.909103,0.000000
85781,-123.662346,0.000000
85807,-138.974030,0.000000
85835,-123.194809,0.000000
85864,-111.740265,0.000000
85892,-140.610397,0.000000
85918,-112.324677,0.000000
85944,-135.818192,0.000000
85970,-115.597404,0.000000
85996,-108.000008,0.000000
86022,-164.571442,0.000000
86048,-140.025986,0.000000
86073,-103.909096,0.000000
86099,-139.090912,0.000000
86125,-124.597404,0.000000
86151,-118.285721,0.000000
86177,-138.857147,0.000000
86202,-105.194809,0.000000
86228,-69.077927,0.000000
86254,-61.480522,0.000000
86280,-45.000000,0.000000
86306,-46.168835,0.000000
86332,-74.805199,0.000000
86360,-80.766235,0.000000
86385,-67.324677,0.000000
86411,-72.935066,0.000000
86437,-91.870132,0.000000
86463,-101.805199,0.000000
86489,-104.610397,0.000000
86515,-109.753250,0.000000
86541,-92.688316,0.000000
86566,-124.480522,0.000000
86592,-134.181824,0.000000
86618,-130.090912,0.000000
86644,-127.402603,0.000000
86674,-122.025978,0.000000
86701,-119.688316,0.000000
86727,-128.571426,0.000000
86753,-114.311691,0.000000
86778,-125.649353,0.000000
86804,-138.038971,0.000000
86830,-112.207794,0.000000
86858,-125.649353,0.000000
86884,-96.311691,0.000000
86910,-110.220787,0.000000
86936,-119.220787,0.000000
86961,-126.818184,0.000000
86987,-111.155846,0.000000
87013,-124.480522,0.000000
87039,-139.675323,0.000000
87064,-128.337662,0.000000
87090,-151.948059,0.000000
87116,-115.363640,0.000000
87142,-122.844162,0.000000
87168,-129.740265,0.000000
87193,-116.181824,0.000000
87219,-120.272736,0.000000
87245,-144.116882,0.000000
87271,-124.480522,0.000000
87296,-136.402603,0.000000
87322,-106.246758,0.000000
87350,-127.519485,0.000000
87375,-122.376625,0.000000
87401,-120.389618,0.000000
87427,-147.038971,0.000000
87858,-93.389610,0.000000
87884,-91.987015,0.000000
87910,-104.493507,0.000000
87936,-69.779221,0.000000
87961,-72.701302,0.000000
87987,-108.701302,0.000000
88013,-110.805199,0.000000
88038,-107.064941,0.000000
88064,-120.155846,0.000000
88090,-136.051956,0.000000
88115,-129.155853,0.000000
88141,-144.818192,0.000000
88167,-133.012985,0.000000
88193,-134.298706,0.000000
88218,-121.324677,0.000000
88246,-122.727280,0.000000
88272,-130.207794,0.000000
88298,-147.974030,0.000000
88323,-136.753250,0.000000
88349,-112.207794,0.000000
88375,-131.844162,0.000000
88401,-120.974030,0.000000
88426,-91.870132,0.000000
88452,-129.155853,0.000000
88478,-115.597404,0.000000
88503,-97.363640,0.000000
88529,-114.662346,0.000000
88555,-129.974030,0.000000
88581,-131.142868,0.000000
88606,-136.987015,0.000000
88632,-120.506500,0.000000
88664,-118.285721,0.000000
88691,-128.571426,0.000000
88716,-92.454552,0.000000
88744,-140.493515,0.000000
88770,-117.701302,0.000000
88796,-110.922081,0.000000
88822,-131.493515,0.000000
88848,-119.337669,0.000000
88874,-124.480522,0.000000
88900,-134.181824,0.000000
88925,-124.363640,0.000000
88951,-122.610397,0.000000
88977,-143.181824,0.000000
89003,-148.792221,0.000000
89029,-118.870132,0.000000
89055,-129.272736,0.000000
89080,-143.532471,0.000000
89106,-120.857147,0.000000
89132,-121.090912,0.000000
89158,-124.246758,0.000000
89184,-122.259743,0.000000
89210,-144.818192,0.000000
89238,-125.883125,0.000000
89264,-103.441559,0.000000
89290,-117.116890,0.000000
89315,-136.753250,0.000000
89341,-127.051956,0.000000
89367,-136.636368,0.000000
